fighter_url,first_name,last_name,nickname,stance,wins,losses,draws,slpm,sapm,td_avg,sub_avg,full_name,height_inches,reach_inches,weight_lbs,total_fights,win_pct,str_acc_career,str_def_career,td_acc_career,td_def_career,dob_parsed
http://www.ufcstats.com/fighter-details/b7dc25ee40ee8334,Darrion,Caldwell,The Wolf,,10,1,0,0.85,0.57,3.41,0.8,Darrion Caldwell,70.0,,135.0,11,0.9090909090909091,0.34,0.6,0.66,1.0,1987-12-19
http://www.ufcstats.com/fighter-details/fc0a4053eb8a3a59,Nicolle,Caliari,,Orthodox,8,4,0,3.46,7.01,2.88,1.0,Nicolle Caliari,63.0,62.0,115.0,12,0.6666666666666666,0.38,0.53,0.24,,1996-11-04
http://www.ufcstats.com/fighter-details/53d471e9bf5f2fc8,Taylor,Callens,,,6,0,0,0.0,0.0,0.0,0.0,Taylor Callens,70.0,,155.0,6,1.0,,,,,1991-05-21
http://www.ufcstats.com/fighter-details/98215d037be5bcb7,Cynthia,Calvillo,,Orthodox,9,6,1,4.41,4.12,1.8,0.8,Cynthia Calvillo,64.0,64.0,115.0,16,0.5625,0.38,0.64,0.44,0.77,1987-07-13
http://www.ufcstats.com/fighter-details/dfb965c9824425db,Joe,Camacho,,Orthodox,13,19,3,0.31,5.0,0.0,0.0,Joe Camacho,69.0,,155.0,35,0.37142857142857144,0.17,0.42,,,1972-03-10
http://www.ufcstats.com/fighter-details/764342d39cdaa54a,Frank,Camacho,The Crank,Orthodox,22,10,0,6.56,7.44,1.11,0.0,Frank Camacho,70.0,73.0,155.0,32,0.6875,0.46,0.51,0.31,0.73,1989-05-18
http://www.ufcstats.com/fighter-details/71d25689f70e4036,Lucas,Camacho,,Orthodox,6,1,0,4.08,8.16,0.0,0.0,Lucas Camacho,76.0,80.0,265.0,7,0.8571428571428571,0.38,0.06,,,1992-12-15
http://www.ufcstats.com/fighter-details/72f890c5d421e705,Matheus,Camilo,Jaguar,Orthodox,10,3,0,2.19,3.25,4.43,0.6,Matheus Camilo,70.0,69.0,155.0,13,0.7692307692307693,0.43,0.64,0.53,,2001-01-02
http://www.ufcstats.com/fighter-details/7abe471b61725980,Fabricio,Camoes,Morango,Orthodox,14,9,1,1.29,1.85,2.34,1.5,Fabricio Camoes,70.0,71.0,155.0,24,0.5833333333333334,0.33,0.61,0.32,0.2,1978-12-23
http://www.ufcstats.com/fighter-details/6c2030e0a143a94b,Chris,Camozzi,,Orthodox,24,13,0,3.57,2.96,0.27,0.5,Chris Camozzi,74.0,75.0,185.0,37,0.6486486486486487,0.44,0.56,0.19,0.57,1986-11-20
http://www.ufcstats.com/fighter-details/1999ffb5cebc314f,Brian,Camozzi,Mantis,Orthodox,7,5,0,3.15,6.39,0.0,0.7,Brian Camozzi,74.0,78.0,170.0,12,0.5833333333333334,0.26,0.54,,,1991-06-24
http://www.ufcstats.com/fighter-details/4a99978a0366bb29,Ricky,Camp,2 Slick,,11,4,0,0.0,0.0,0.0,0.0,Ricky Camp,67.0,,135.0,15,0.7333333333333333,,,,,
http://www.ufcstats.com/fighter-details/f5585e675af7afd4,Mike,Campbell,The Beast,Southpaw,13,4,0,1.4,1.4,5.26,0.0,Mike Campbell,69.0,,155.0,17,0.7647058823529411,0.26,0.63,1.0,,1982-11-15
http://www.ufcstats.com/fighter-details/d060014a5a039829,Thomas,Campbell,,,3,3,0,0.0,0.0,0.0,0.0,Thomas Campbell,,,,6,0.5,,,,,
http://www.ufcstats.com/fighter-details/784285b7ae7dd85f,Shane,Campbell,Shaolin,Orthodox,14,6,0,3.99,3.19,1.36,0.0,Shane Campbell,72.0,71.0,155.0,20,0.7,0.59,0.55,0.28,0.82,1987-01-21
http://www.ufcstats.com/fighter-details/b39f7a6c2be17ee8,Charlie,Campbell,The Cannibal,Orthodox,9,3,0,5.23,4.17,2.45,0.0,Charlie Campbell,72.0,72.0,155.0,12,0.75,0.51,0.55,0.36,0.62,1995-07-03
http://www.ufcstats.com/fighter-details/903ef36a6adc09a3,Kitt,Campbell,The Killer,Orthodox,16,7,0,5.4,2.51,0.94,0.0,Kitt Campbell,73.0,73.0,170.0,23,0.6956521739130435,0.53,0.6,0.1,0.5,1994-06-26
http://www.ufcstats.com/fighter-details/9d51798e61f2e0c7,Kurtis,Campbell,The Pink Panther,Switch,8,1,0,3.5,2.63,8.76,0.0,Kurtis Campbell,69.0,72.0,145.0,9,0.8888888888888888,0.48,0.51,0.4,0.5,2002-07-29
http://www.ufcstats.com/fighter-details/31bbd46d57dfbcb7,John,Campetella,,Orthodox,0,1,0,0.0,0.0,0.0,0.0,John Campetella,69.0,,235.0,1,0.0,,,,,
http://www.ufcstats.com/fighter-details/db6d5f691aea3fd3,Wagner,Campos,Galeto,Southpaw,12,10,0,1.54,2.53,2.71,0.0,Wagner Campos,66.0,,145.0,22,0.5454545454545454,0.41,0.51,1.0,,1981-07-31
http://www.ufcstats.com/fighter-details/aa8dc72b3a1f761c,Derek,Campos,The Stallion,,19,6,0,2.41,10.34,0.0,0.0,Derek Campos,69.0,,155.0,25,0.76,0.23,0.44,,,1988-04-01
http://www.ufcstats.com/fighter-details/901cddcbfa079097,Will,Campuzano,,Orthodox,14,6,0,2.43,3.82,0.88,0.2,Will Campuzano,69.0,70.0,125.0,20,0.7,0.31,0.57,0.45,0.48,1986-05-27
http://www.ufcstats.com/fighter-details/c2a670b22d2e196f,Aleksa,Camur,,Orthodox,6,3,0,4.73,4.26,0.46,0.0,Aleksa Camur,73.0,74.0,205.0,9,0.6666666666666666,0.57,0.54,0.22,0.5,1995-09-25
http://www.ufcstats.com/fighter-details/32be4b7f7de1c905,Chico,Camus,The King,Orthodox,17,7,0,2.58,2.46,0.77,0.4,Chico Camus,66.0,66.0,125.0,24,0.7083333333333334,0.41,0.64,0.4,0.72,1985-01-26
http://www.ufcstats.com/fighter-details/2a7afe14b3a0a058,Asbel,Cancio,,,0,1,0,0.0,0.0,0.0,0.0,Asbel Cancio,70.0,,225.0,1,0.0,,,,,
http://www.ufcstats.com/fighter-details/760a55d5b6098cbe,Carlos,Candelario,The Cannon,Southpaw,8,3,0,3.97,5.17,2.28,0.3,Carlos Candelario,68.0,68.0,125.0,11,0.7272727272727273,0.46,0.44,0.36,0.53,1991-06-04
http://www.ufcstats.com/fighter-details/23fbe02caabcd214,Ronaldo,Candido,Pacman,Southpaw,6,0,0,1.67,3.87,8.0,5.0,Ronaldo Candido,66.0,,125.0,6,1.0,0.42,0.52,0.53,,1989-04-24
http://www.ufcstats.com/fighter-details/24b033b3daf1c9df,Luiz,Cane,Banha,Southpaw,17,7,0,4.79,5.0,0.56,0.3,Luiz Cane,74.0,77.0,185.0,24,0.7083333333333334,0.41,0.6,0.28,1.0,1981-04-24
http://www.ufcstats.com/fighter-details/d05412b513b19621,Guido,Cannetti,Ninja,Southpaw,10,8,0,3.44,2.84,2.27,0.4,Guido Cannetti,66.0,68.0,135.0,18,0.5555555555555556,0.55,0.51,0.55,0.64,1979-12-19
http://www.ufcstats.com/fighter-details/13a0275fa13c4d26,Jared,Cannonier,The Killa Gorilla,Switch,18,9,0,4.42,4.35,0.54,0.0,Jared Cannonier,71.0,77.0,185.0,27,0.6666666666666666,0.49,0.56,0.4,0.64,1984-03-16
http://www.ufcstats.com/fighter-details/03da33a102d9a45f,Jose,Canseco,,Orthodox,0,1,0,0.78,4.68,0.0,0.0,Jose Canseco,76.0,,240.0,1,0.0,0.1,0.62,,,1964-07-02
http://www.ufcstats.com/fighter-details/23100e8f71f25a4a,Cody,Canterbury,,,1,10,0,0.0,0.0,0.0,0.0,Cody Canterbury,68.0,,155.0,11,0.09090909090909091,,,,,
http://www.ufcstats.com/fighter-details/6750e338922a099d,Bo,Cantrell,Redrum,Orthodox,10,10,0,3.16,12.63,0.0,0.0,Bo Cantrell,74.0,,235.0,20,0.5,0.16,,,,1969-02-08
http://www.ufcstats.com/fighter-details/f1f9e48a0d150757,Steve,Cantwell,The Robot,Orthodox,7,6,0,3.63,5.76,0.65,0.7,Steve Cantwell,74.0,75.0,185.0,13,0.5384615384615384,0.34,0.55,0.3,0.8,1986-12-08
http://www.ufcstats.com/fighter-details/83b8fe74224dd642,Paul,Capaldo,,,6,0,0,0.0,0.0,0.0,0.0,Paul Capaldo,67.0,,135.0,6,1.0,,,,,1996-12-27
http://www.ufcstats.com/fighter-details/bd81a97864acf098,Phil,Caracappa,The Hitman,Orthodox,6,1,0,2.93,4.07,1.0,1.0,Phil Caracappa,68.0,70.0,135.0,7,0.8571428571428571,0.5,0.29,0.08,1.0,1992-06-05
http://www.ufcstats.com/fighter-details/44f9c777fed7ca03,Frank,Caracci,,,2,3,0,0.0,0.0,0.0,0.0,Frank Caracci,,,,5,0.4,,,,,1970-02-16
http://www.ufcstats.com/fighter-details/899eaba48fa864a6,Gina,Carano,Conviction,Orthodox,7,1,0,4.5,2.66,1.24,1.6,Gina Carano,68.0,,145.0,8,0.875,0.47,0.64,0.66,0.85,1982-04-16
http://www.ufcstats.com/fighter-details/155a02a8b4311057,Dos,Caras Jr.,,Orthodox,9,5,0,0.77,1.2,0.0,0.0,Dos Caras Jr.,76.0,,225.0,14,0.6428571428571429,0.23,0.59,,0.72,1977-05-25
http://www.ufcstats.com/fighter-details/5ef0088c1b19beeb,Bryan,Caraway,Kid Lightning,Orthodox,21,9,0,2.53,3.61,2.57,0.8,Bryan Caraway,68.0,68.0,135.0,30,0.7,0.34,0.54,0.25,0.8,1984-08-04
http://www.ufcstats.com/fighter-details/e5512a6aed150d8f,Remo,Cardarelli,,,7,5,0,2.27,1.47,0.0,0.0,Remo Cardarelli,,,135.0,12,0.5833333333333334,0.47,0.59,,1.0,
http://www.ufcstats.com/fighter-details/f6a7b02c42e9fc5b,Phil,Cardella,,,8,5,0,2.47,2.0,0.0,2.5,Phil Cardella,71.0,,155.0,13,0.6153846153846154,0.5,0.57,,0.11,1976-07-09
http://www.ufcstats.com/fighter-details/99a86b134dccc166,Edgar,Cardenas,Kitty Katt,,4,1,0,0.0,0.0,0.0,0.0,Edgar Cardenas,,,145.0,5,0.8,,,,,
http://www.ufcstats.com/fighter-details/b2e3aca4cd363477,Chris,Cariaso,Kamikaze,Southpaw,17,8,0,3.35,2.23,1.11,0.8,Chris Cariaso,63.0,64.0,125.0,25,0.68,0.43,0.61,0.39,0.57,1981-05-27
http://www.ufcstats.com/fighter-details/cbd022eaf2ac546a,Ronald,Carillo,,,4,2,0,0.0,0.0,0.0,0.0,Ronald Carillo,,,125.0,6,0.6666666666666666,,,,,
http://www.ufcstats.com/fighter-details/08a7080ff5904661,Rafael,Carino,,Orthodox,2,1,1,0.0,0.0,0.0,0.0,Rafael Carino,80.0,,245.0,4,0.5,,,,,
http://www.ufcstats.com/fighter-details/f59a6de8a5dfe297,Don,Carlo-Clauss,,,10,7,0,1.44,7.68,0.0,0.0,Don Carlo-Clauss,,,170.0,17,0.5882352941176471,0.3,0.43,,0.66,
http://www.ufcstats.com/fighter-details/52e76bb4b3e852f3,Antonio,Carlos Junior,Cara de Sapato,Orthodox,11,5,0,1.95,2.14,3.42,0.8,Antonio Carlos Junior,74.0,79.0,185.0,16,0.6875,0.42,0.52,0.39,0.53,1990-03-16
http://www.ufcstats.com/fighter-details/be68b375707dcb85,Spike,Carlyle,Alpha Ginger,Switch,9,3,0,2.55,3.85,3.34,0.5,Spike Carlyle,68.0,71.0,145.0,12,0.75,0.54,0.3,0.36,0.57,1993-05-06
http://www.ufcstats.com/fighter-details/3591d0d5d382a381,Francis,Carmont,Limitless,Orthodox,25,12,0,2.22,1.64,1.79,0.6,Francis Carmont,75.0,78.0,205.0,37,0.6756756756756757,0.42,0.59,0.36,0.73,1981-10-11
http://www.ufcstats.com/fighter-details/51a0c09cbe9b8472,Liz,Carmouche,Girlrilla,Orthodox,13,7,0,2.78,2.51,2.57,0.3,Liz Carmouche,66.0,66.0,125.0,20,0.65,0.54,0.61,0.51,0.65,1984-02-19
http://www.ufcstats.com/fighter-details/1c86754617d9813a,Roan,Carneiro,Jucao,Orthodox,21,11,0,1.46,1.82,3.05,1.4,Roan Carneiro,71.0,76.0,170.0,32,0.65625,0.46,0.62,0.42,0.83,1978-06-02
http://www.ufcstats.com/fighter-details/c0d5c0c95c59050b,Ariane,Carnelossi,Sorriso,Orthodox,15,4,0,2.63,4.61,1.08,0.2,Ariane Carnelossi,62.0,61.0,115.0,19,0.7894736842105263,0.38,0.44,0.5,0.22,1992-11-17
http://www.ufcstats.com/fighter-details/528b071cf3da7c56,Luana,Carolina,Dread,Orthodox,11,5,0,4.65,3.46,0.3,0.6,Luana Carolina,66.0,69.0,135.0,16,0.6875,0.51,0.51,0.37,0.68,1993-06-11
http://www.ufcstats.com/fighter-details/b80ea4880f25c187,Tim,Caron,The Bear,Orthodox,7,1,0,0.59,6.9,0.0,0.0,Tim Caron,73.0,,185.0,8,0.875,0.5,0.12,,,1987-07-24
http://www.ufcstats.com/fighter-details/b62d5280966b2460,Clayton,Carpenter,,Orthodox,8,2,0,3.66,2.57,1.99,1.3,Clayton Carpenter,66.0,66.0,125.0,10,0.8,0.53,0.55,0.46,0.37,1996-06-09
http://www.ufcstats.com/fighter-details/89ed44801968b8e3,Gabriel,Carrasco,,,7,0,0,4.15,1.53,0.0,0.0,Gabriel Carrasco,66.0,,135.0,7,1.0,0.37,0.8,,1.0,
http://www.ufcstats.com/fighter-details/9346efb4bbaedd08,Cody,Carrillo,,,11,16,0,0.0,0.0,0.0,0.0,Cody Carrillo,70.0,,155.0,27,0.4074074074074074,,,,,
http://www.ufcstats.com/fighter-details/064b7dc68d786254,Cain,Carrizosa,The Insane,Orthodox,10,3,0,2.72,5.8,0.0,0.0,Cain Carrizosa,68.0,,155.0,13,0.7692307692307693,0.42,0.51,,0.14,1986-07-22
http://www.ufcstats.com/fighter-details/572a89dbe1f76761,Roger,Carroll,The Leprechaun,,16,14,0,7.62,10.48,0.0,0.0,Roger Carroll,70.0,,170.0,30,0.5333333333333333,0.61,0.43,,1.0,
http://www.ufcstats.com/fighter-details/0d49ddc07bd8c747,Jonny,Carson,,,11,7,0,0.0,0.0,0.0,0.0,Jonny Carson,70.0,,155.0,18,0.6111111111111112,,,,,
http://www.ufcstats.com/fighter-details/1e3302f9ab6f549a,Scott,Carson,,,4,2,0,0.62,6.22,0.0,0.0,Scott Carson,74.0,,215.0,6,0.6666666666666666,0.66,0.23,,,
http://www.ufcstats.com/fighter-details/7b6e40a73b567072,Shonie,Carter,Mr. International,Southpaw,51,31,7,1.62,2.32,0.75,0.0,Shonie Carter,70.0,,170.0,89,0.5730337078651685,0.36,0.47,0.66,0.75,1972-05-03
http://www.ufcstats.com/fighter-details/1f592bfefb0d62a3,Jack,Cartwright,,Orthodox,10,1,0,0.8,3.33,6.0,2.0,Jack Cartwright,69.0,68.0,135.0,11,0.9090909090909091,0.38,0.29,0.66,,1994-05-26
http://www.ufcstats.com/fighter-details/456c02115efc4a01,Bruno,Carvalho,,,10,5,0,0.6,0.93,0.0,4.0,Bruno Carvalho,68.0,,154.0,15,0.6666666666666666,0.45,0.53,,0.66,1982-06-07
http://www.ufcstats.com/fighter-details/fef3d17e27e916e7,Antonio,Carvalho,Pato,Orthodox,15,6,0,3.03,3.62,0.0,0.0,Antonio Carvalho,69.0,70.0,145.0,21,0.7142857142857143,0.29,0.64,,1.0,1979-05-30
http://www.ufcstats.com/fighter-details/620d8710e89cfeae,Rafael,Carvalho,,,14,1,0,1.94,1.84,2.77,0.0,Rafael Carvalho,75.0,,185.0,15,0.9333333333333333,0.5,0.54,0.4,0.7,1986-07-27
http://www.ufcstats.com/fighter-details/68dd7b3783c19f9c,Shane,Carwin,The Engineer,Orthodox,12,2,0,4.38,3.53,1.42,0.0,Shane Carwin,74.0,80.0,265.0,14,0.8571428571428571,0.47,0.53,0.33,0.42,1975-01-04
http://www.ufcstats.com/fighter-details/1f4b04a926ef1287,Johnny,Case,Hollywood,Orthodox,22,6,0,3.95,2.66,1.7,0.2,Johnny Case,70.0,72.0,155.0,28,0.7857142857142857,0.38,0.61,0.45,0.72,1989-06-28
http://www.ufcstats.com/fighter-details/8d9586726252dbf7,Kevin,Casey,King,Southpaw,9,5,2,2.27,3.76,0.79,0.4,Kevin Casey,71.0,77.0,185.0,16,0.5625,0.53,0.46,0.22,0.27,1981-06-15
http://www.ufcstats.com/fighter-details/5f179af5fffeb9f6,Cortney,Casey,Cast Iron,Orthodox,10,10,0,4.29,4.0,0.39,0.5,Cortney Casey,67.0,67.0,125.0,20,0.5,0.39,0.55,0.31,0.39,1987-05-05
http://www.ufcstats.com/fighter-details/3993f7dcb7caf42a,Brandon,Cash,Money,Orthodox,10,4,0,5.42,0.68,10.17,0.0,Brandon Cash,77.0,,255.0,14,0.7142857142857143,0.72,0.33,0.66,,
http://www.ufcstats.com/fighter-details/ec7ac09293d26c05,Bendy,Casimir,,Southpaw,20,14,2,0.74,3.42,0.0,0.0,Bendy Casimir,65.0,,145.0,36,0.5555555555555556,0.27,0.54,,1.0,1980-06-10
http://www.ufcstats.com/fighter-details/31c01fbc2586a5eb,Dwayne,Cason,,Orthodox,1,1,0,0.0,0.0,0.0,0.0,Dwayne Cason,70.0,,212.0,2,0.5,,,,,
http://www.ufcstats.com/fighter-details/2b1c6f28039efe36,Joe,Cason,,,9,1,0,4.17,10.83,0.0,0.0,Joe Cason,75.0,,205.0,10,0.9,0.55,0.23,,,1988-01-19
http://www.ufcstats.com/fighter-details/5fa2974cbd18e05c,John,Castaneda,Sexi Mexi,Switch,21,8,0,4.42,4.94,1.68,0.1,John Castaneda,66.0,71.0,135.0,29,0.7241379310344828,0.5,0.53,0.37,0.73,1991-12-18
http://www.ufcstats.com/fighter-details/a0a69dc9914ef6e1,Eric,Castile,,,3,2,0,0.0,0.0,0.0,0.0,Eric Castile,68.0,,145.0,5,0.6,,,,,
http://www.ufcstats.com/fighter-details/31ceaf0e670c1578,Gil,Castillo,,Southpaw,8,5,0,0.6,2.22,3.33,0.0,Gil Castillo,69.0,,170.0,13,0.6153846153846154,0.45,0.44,0.45,0.5,1965-10-21
http://www.ufcstats.com/fighter-details/d1e7fc58d4225cdf,Danny,Castillo,Last Call,Orthodox,17,10,0,2.57,1.96,2.95,0.2,Danny Castillo,69.0,71.0,155.0,27,0.6296296296296297,0.42,0.62,0.38,0.63,1979-08-25
http://www.ufcstats.com/fighter-details/feeae92f951f49a9,Raul,Castillo,,Orthodox,7,1,0,1.47,3.27,0.0,0.0,Raul Castillo,71.0,,185.0,8,0.875,0.48,0.6,,,
http://www.ufcstats.com/fighter-details/e680418329c84ec4,Jenna,Castillo,,,1,0,0,3.24,2.01,1.68,0.0,Jenna Castillo,62.0,,125.0,1,1.0,0.56,0.57,1.0,1.0,1982-05-05
http://www.ufcstats.com/fighter-details/6ca68b636fbc1f18,Tim,Catalfo,Obake,Orthodox,4,2,0,0.39,0.77,0.0,0.0,Tim Catalfo,71.0,,235.0,6,0.6666666666666666,1.0,0.33,,,
http://www.ufcstats.com/fighter-details/f8fe2053d73d7bcf,Nick,Catone,The Jersey Devil,Southpaw,10,4,0,2.11,2.32,3.71,0.5,Nick Catone,72.0,72.0,185.0,14,0.7142857142857143,0.44,0.63,0.44,0.83,1981-09-01
http://www.ufcstats.com/fighter-details/68d76fd9ecf7431d,Luke,Caudillo,Lil' Hulk,Orthodox,17,17,0,1.97,5.07,0.44,0.0,Luke Caudillo,67.0,,155.0,34,0.5,0.28,0.55,0.2,0.85,1980-11-30
http://www.ufcstats.com/fighter-details/2a74bbba57058f12,Gesias,Cavalcante,JZ,Orthodox,21,10,1,1.98,3.11,1.25,1.1,Gesias Cavalcante,68.0,71.0,155.0,32,0.65625,0.35,0.51,0.36,0.66,1983-07-06
http://www.ufcstats.com/fighter-details/5c1ca0c72b599a3c,Rafael,Cavalcante,Feijao,Orthodox,12,7,0,2.71,3.62,0.6,0.1,Rafael Cavalcante,73.0,74.0,205.0,19,0.631578947368421,0.53,0.49,0.4,0.63,1980-04-14
http://www.ufcstats.com/fighter-details/e3964ece586e0635,Jacqueline,Cavalcanti,,Orthodox,10,1,0,5.65,3.17,0.0,0.0,Jacqueline Cavalcanti,68.0,70.0,135.0,11,0.9090909090909091,0.46,0.68,,0.88,1997-08-29
http://www.ufcstats.com/fighter-details/9c3de7f8966326de,Igor,Cavalcanti,Jacare,Orthodox,9,1,0,3.33,3.6,1.0,0.0,Igor Cavalcanti,71.0,79.0,170.0,10,0.9,0.42,0.48,0.5,0.66,1997-10-10
http://www.ufcstats.com/fighter-details/0e21976afc92e4d1,Magnus,Cedenblad,Jycken,Orthodox,14,5,0,2.38,3.02,2.87,1.0,Magnus Cedenblad,77.0,79.0,185.0,19,0.7368421052631579,0.51,0.4,0.64,0.66,1982-04-10
http://www.ufcstats.com/fighter-details/3e61082025db8137,Yosdenis,Cedeno,Pink Panther,Orthodox,10,6,1,1.64,1.6,0.0,0.3,Yosdenis Cedeno,68.0,69.0,155.0,17,0.5882352941176471,0.29,0.67,,0.31,1985-02-12
http://www.ufcstats.com/fighter-details/056c493bbd76a918,Henry,Cejudo,Triple C,Orthodox,16,6,0,3.83,3.84,1.78,0.1,Henry Cejudo,64.0,64.0,135.0,22,0.7272727272727273,0.47,0.57,0.29,0.72,1987-02-09
http://www.ufcstats.com/fighter-details/b27b8881d7444114,Adam,Cella,El Naturel,,6,8,0,1.91,2.61,3.92,1.3,Adam Cella,74.0,,170.0,14,0.42857142857142855,0.42,0.51,0.75,0.5,1985-06-26
http://www.ufcstats.com/fighter-details/f21a152aaa3e95c6,Vinicius,Cenci,Chambinho,Orthodox,7,2,0,2.9,2.69,1.61,0.0,Vinicius Cenci,73.0,74.0,155.0,9,0.7777777777777778,0.48,0.62,0.5,,1995-11-24
http://www.ufcstats.com/fighter-details/e872e9a9a902c045,Katlyn,Cerminara,Blonde Fighter,Orthodox,18,6,0,4.58,4.48,0.31,0.3,Katlyn Cerminara,69.0,68.0,125.0,24,0.75,0.34,0.62,0.15,0.5,1988-12-28
http://www.ufcstats.com/fighter-details/09a4447655fd4b7b,Rafael,Cerqueira,The Lion,Southpaw,11,4,0,1.56,5.05,0.0,0.0,Rafael Cerqueira,75.0,76.0,205.0,15,0.7333333333333333,0.43,0.36,,0.36,1990-03-15
http://www.ufcstats.com/fighter-details/1d00756835ca67c9,Donald,Cerrone,Cowboy,Orthodox,36,17,0,4.41,4.48,1.16,1.2,Donald Cerrone,73.0,73.0,155.0,53,0.6792452830188679,0.46,0.53,0.33,0.73,1983-03-29
http://www.ufcstats.com/fighter-details/fdf59144e535bc38,Jared,Chaffee,,,5,2,0,0.0,0.0,0.0,0.0,Jared Chaffee,70.0,,155.0,7,0.7142857142857143,,,,,1984-12-15
http://www.ufcstats.com/fighter-details/9ccf8371fd80d45d,Luan,Chagas,Tarzan,Orthodox,15,3,1,4.16,3.19,0.32,0.3,Luan Chagas,72.0,75.0,170.0,19,0.7894736842105263,0.47,0.62,0.12,0.85,1993-06-17
http://www.ufcstats.com/fighter-details/70186298465de3f3,Dagiisuren,Chagnaadorj,,,10,2,0,0.0,0.0,0.0,0.0,Dagiisuren Chagnaadorj,,,145.0,12,0.8333333333333334,,,,,1999-12-31
http://www.ufcstats.com/fighter-details/5ef94841c4bc3f86,Edgar,Chairez,Puro Chicali,Orthodox,13,6,0,3.65,4.75,0.0,1.3,Edgar Chairez,67.0,71.0,125.0,19,0.6842105263157895,0.45,0.46,,0.38,1996-01-27
http://www.ufcstats.com/fighter-details/7342fcc41a4817fa,Ansar,Chalangov,,Orthodox,14,5,0,0.68,1.69,0.0,7.6,Ansar Chalangov,69.0,,170.0,19,0.7368421052631579,0.66,0.54,,,1979-10-30
http://www.ufcstats.com/fighter-details/26b63bc5c0c1f65d,Alex,Chambers,Astro Girl,Southpaw,5,5,0,2.97,5.1,2.31,1.0,Alex Chambers,63.0,63.0,115.0,10,0.5,0.54,0.5,0.41,0.53,1978-10-25
http://www.ufcstats.com/fighter-details/4b93a88f3b1de35b,Michael,Chandler,Iron,Orthodox,23,10,0,4.04,4.52,1.96,0.6,Michael Chandler,68.0,71.0,155.0,33,0.696969696969697,0.49,0.43,0.41,0.61,1986-04-24
http://www.ufcstats.com/fighter-details/af9efbfd63d39734,Chelsea,Chandler,,Southpaw,6,4,0,3.55,4.44,0.87,0.0,Chelsea Chandler,68.0,68.0,135.0,10,0.6,0.45,0.4,0.6,0.28,1990-11-23
http://www.ufcstats.com/fighter-details/62f3039da2f92a8c,Eduardo,Chapolin,,Orthodox,15,2,0,2.47,1.6,5.0,0.0,Eduardo Chapolin,67.0,67.0,125.0,17,0.8823529411764706,0.4,0.64,0.83,0.75,1995-11-23
http://www.ufcstats.com/fighter-details/8788beb528894f33,Donnie,Chappell,,Southpaw,0,1,0,0.0,0.0,0.0,0.0,Donnie Chappell,71.0,,178.0,1,0.0,,,,,
http://www.ufcstats.com/fighter-details/19ffeb5e3fffd6d5,Joe,Charles,The Ghetto Man,Southpaw,6,13,0,0.0,0.0,0.0,0.0,Joe Charles,73.0,,260.0,19,0.3157894736842105,,,,,
http://www.ufcstats.com/fighter-details/32a4f1235f0dad73,Dan,Charles,The Man,,10,6,1,2.82,3.51,0.0,0.0,Dan Charles,74.0,,228.0,17,0.5882352941176471,0.45,0.44,,0.31,1985-09-24
http://www.ufcstats.com/fighter-details/5b03b61f9d90125e,Morgan,Charriere,The Last Pirate,Orthodox,21,12,1,4.02,4.51,2.06,0.3,Morgan Charriere,68.0,69.0,145.0,34,0.6176470588235294,0.5,0.53,0.46,0.83,1995-10-26
http://www.ufcstats.com/fighter-details/8061a3136026a673,Jeisla,Chaves,A Braba,Orthodox,7,0,0,5.67,4.27,0.0,0.0,Jeisla Chaves,66.0,68.0,125.0,7,1.0,0.51,0.6,,0.75,1997-02-02
http://www.ufcstats.com/fighter-details/b406da701c479076,Ernest,Chavez,EJ,Orthodox,10,2,0,2.79,3.89,0.89,0.0,Ernest Chavez,68.0,70.0,145.0,12,0.8333333333333334,0.4,0.59,0.33,0.5,1983-06-27
http://www.ufcstats.com/fighter-details/84e8920e59ff14a7,Emilio,Chavez,,,12,9,0,2.73,1.53,3.0,0.0,Emilio Chavez,69.0,,145.0,21,0.5714285714285714,0.48,0.54,0.5,,
http://www.ufcstats.com/fighter-details/0de720c0f1d4ab9c,Danny,Chavez,The Colombian Warrior,Orthodox,11,5,1,2.86,3.83,1.95,0.0,Danny Chavez,68.0,67.0,145.0,17,0.6470588235294118,0.38,0.5,0.6,0.87,1987-03-14
http://www.ufcstats.com/fighter-details/9c5f7d5c6d084b35,Gabriel,Checco,Zangief,Switch,10,2,0,0.0,0.0,0.0,0.0,Gabriel Checco,73.0,,185.0,12,0.8333333333333334,,,,,1986-04-03
http://www.ufcstats.com/fighter-details/d8d7b24d276c8cb0,Albert,Cheng,,Orthodox,7,4,0,1.0,2.6,0.0,0.0,Albert Cheng,71.0,,170.0,11,0.6363636363636364,0.41,0.71,,,1985-02-07
http://www.ufcstats.com/fighter-details/78a68f1dade6aaf7,Fabio,Cherant,Water Buffalo,Southpaw,7,4,0,1.35,4.89,0.0,0.0,Fabio Cherant,73.0,74.0,205.0,11,0.6363636363636364,0.4,0.38,,,1994-11-25
http://www.ufcstats.com/fighter-details/c713a845360d604b,Ion,Cherdivara,,,1,1,0,0.0,0.0,0.0,0.0,Ion Cherdivara,,,205.0,2,0.5,,,,,
http://www.ufcstats.com/fighter-details/79a193111e3bc99b,Mark,Cherico,The Pride of Bloomfield,Orthodox,11,1,0,3.69,7.37,5.03,0.0,Mark Cherico,67.0,69.0,145.0,12,0.9166666666666666,0.34,0.56,0.5,,1986-05-12
